--- TABLA: PERSONA ---
dni|nombre|apellido|edad|nacionalidad
REC-003615|POL-100808|AUTO|EX|223.93|U|2024-11-02|2024-11-02
REC-003616|POL-100808|AUTO|EX|344.21|U|2024-11-02|2024-11-02
REC-003617|POL-100808|AUTO|I|347.57|U|2024-11-02|2024-11-02
REC-003618|POL-100809|AUTO|I|67.22|U|2024-11-08|2024-11-08
REC-003619|POL-100809|AUTO|R|387.37|A|2024-11-08|2024-11-08
REC-003620|POL-100809|AUTO|EX|316.66|M|2024-11-08|2024-11-08
REC-003621|POL-100809|AUTO|EX|224.6|S|2024-11-08|2024-11-08
REC-003622|POL-100809|AUTO|EX|96.3|M|2024-11-08|2024-11-08
REC-003623|POL-100809|AUTO|I|299.18|M|2024-11-08|2024-11-08
REC-003624|POL-100810|VIDA|R|195.32|S|2023-02-16|2023-02-16
REC-003625|POL-100810|VIDA|EX|246.21|M|2023-02-16|2023-02-16
REC-003626|POL-100811|SALUD|I|176.71|U|2023-11-15|2023-11-15
REC-003627|POL-100811|SALUD|R|170.49|S|2023-11-15|2023-11-15
REC-003628|POL-100811|SALUD|R|255.53|A|2023-11-15|2023-11-15
REC-003629|POL-100811|SALUD|R|272.6|S|2023-11-15|2023-11-15
REC-003630|POL-100811|SALUD|EX|178.6|A|2023-11-15|2023-11-15
REC-003631|POL-100812|HOGAR|I|369.61|A|2024-11-21|2024-11-21
REC-003632|POL-100812|HOGAR|I|277.23|M|2024-11-21|2024-11-21
REC-003633|POL-100813|HOGAR|I|280.47|S|2023-03-30|2023-03-30
REC-003634|POL-100813|HOGAR|I|357.65|A|2023-03-30|2023-03-30
REC-003635|POL-100813|HOGAR|I|392.51|U|2023-03-30|2023-03-30
REC-003636|POL-100814|HOGAR|EX|321.92|S|2024-02-16|2024-02-16
REC-003637|POL-100814|HOGAR|R|397.62|M|2024-02-16|2024-02-16
REC-003638|POL-100814|HOGAR|I|354.06|U|2024-02-16|2024-02-16
REC-003639|POL-100814|HOGAR|I|236.18|M|2024-02-16|2024-02-16
REC-003640|POL-100814|HOGAR|R|197.78|A|2024-02-16|2024-02-16
REC-003641|POL-100814|HOGAR|R|344.96|S|2024-02-16|2024-02-16
REC-003642|POL-100815|SALUD|R|295.02|M|2023-02-27|2023-02-27
REC-003643|POL-100815|SALUD|I|237.83|U|2023-02-27|2023-02-27
REC-003644|POL-100816|AUTO|EX|181.6|M|2024-05-06|2024-05-06
REC-003645|POL-100816|AUTO|R|324.48|S|2024-05-06|2024-05-06
REC-003646|POL-100816|AUTO|EX|296.84|U|2024-05-06|2024-05-06
REC-003647|POL-100817|SALUD|I|375.19|A|2023-06-29|2023-06-29
REC-003648|POL-100817|SALUD|I|398.51|M|2023-06-29|2023-06-29
REC-003649|POL-100817|SALUD|EX|58.97|S|2023-06-29|2023-06-29
REC-003650|POL-100817|SALUD|R|349.58|M|2023-06-29|2023-06-29
REC-003651|POL-100817|SALUD|R|91.54|M|2023-06-29|2023-06-29
REC-003652|POL-100817|SALUD|I|108.51|S|2023-06-29|2023-06-29
REC-003653|POL-100818|VIDA|R|367.89|U|2024-03-02|2024-03-02
REC-003654|POL-100818|VIDA|R|102.98|A|2024-03-02|2024-03-02
REC-003655|POL-100818|VIDA|R|393.99|A|2024-03-02|2024-03-02
REC-003656|POL-100819|VIDA|I|166.32|M|2024-06-01|2024-06-01
REC-003657|POL-100819|VIDA|EX|87.9|U|2024-06-01|2024-06-01
REC-003658|POL-100819|VIDA|R|363.59|U|2024-06-01|2024-06-01
REC-003659|POL-100819|VIDA|I|52.98|A|2024-06-01|2024-06-01
REC-003660|POL-100820|VIDA|R|97.53|S|2023-01-31|2023-01-31
REC-003661|POL-100820|VIDA|EX|305.23|A|2023-01-31|2023-01-31
REC-003662|POL-100821|HOGAR|I|151.24|M|2024-05-08|2024-05-08
REC-003663|POL-100821|HOGAR|I|270.83|S|2024-05-08|2024-05-08
REC-003664|POL-100821|HOGAR|EX|188.45|A|2024-05-08|2024-05-08
REC-003665|POL-100821|HOGAR|R|79.36|M|2024-05-08|2024-05-08
REC-003666|POL-100821|HOGAR|I|153.38|U|2024-05-08|2024-05-08
REC-003667|POL-100821|HOGAR|R|206.36|A|2024-05-08|2024-05-08
REC-003668|POL-100821|HOGAR|EX|397.61|U|2024-05-08|2024-05-08
REC-003669|POL-100822|HOGAR|I|115.16|M|2023-07-16|2023-07-16
REC-003670|POL-100822|HOGAR|EX|147.8|S|2023-07-16|2023-07-16
REC-003671|POL-100822|HOGAR|R|300.11|U|2023-07-16|2023-07-16
REC-003672|POL-100823|AUTO|EX|155.89|M|2023-05-26|2023-05-26
REC-003673|POL-100823|AUTO|EX|151.5|A|2023-05-26|2023-05-26
REC-003674|POL-100823|AUTO|I|133.14|A|2023-05-26|2023-05-26
REC-003675|POL-100823|AUTO|EX|132.37|M|2023-05-26|2023-05-26
REC-003676|POL-100823|AUTO|EX|228.12|S|2023-05-26|2023-05-26
REC-003677|POL-100824|VIDA|R|398.14|S|2024-04-30|2024-04-30
REC-003678|POL-100824|VIDA|I|125.89|S|2024-04-30|2024-04-30
REC-003679|POL-100824|VIDA|I|156.12|U|2024-04-30|2024-04-30
REC-003680|POL-100824|VIDA|EX|269.51|A|2024-04-30|2024-04-30
REC-003681|POL-100824|VIDA|EX|341.41|S|2024-04-30|2024-04-30
REC-003682|POL-100824|VIDA|R|273.13|U|2024-04-30|2024-04-30
REC-003683|POL-100824|VIDA|R|389.93|A|2024-04-30|2024-04-30
REC-003684|POL-100825|SALUD|EX|125.29|S|2023-05-16|2023-05-16
REC-003685|POL-100825|SALUD|EX|329.27|U|2023-05-16|2023-05-16
REC-003686|POL-100825|SALUD|EX|244.97|A|2023-05-16|2023-05-16
REC-003687|POL-100826|VIDA|EX|170.72|M|2024-04-30|2024-04-30
REC-003688|POL-100826|VIDA|EX|125.01|S|2024-04-30|2024-04-30
REC-003689|POL-100826|VIDA|R|169.45|M|2024-04-30|2024-04-30
REC-003690|POL-100826|VIDA|I|150.13|A|2024-04-30|2024-04-30
REC-003691|POL-100826|VIDA|I|173.76|S|2024-04-30|2024-04-30
REC-003692|POL-100826|VIDA|EX|328.24|A|2024-04-30|2024-04-30
REC-003693|POL-100827|SALUD|I|66.54|A|2023-02-26|2023-02-26
REC-003694|POL-100827|SALUD|I|196.64|U|2023-02-26|2023-02-26
REC-003695|POL-100827|SALUD|EX|294.4|U|2023-02-26|2023-02-26
REC-003696|POL-100827|SALUD|I|337.84|M|2023-02-26|2023-02-26
REC-003697|POL-100827|SALUD|I|213.26|M|2023-02-26|2023-02-26
REC-003698|POL-100828|VIDA|I|351.94|M|2023-03-22|2023-03-22
REC-003699|POL-100828|VIDA|I|365.22|S|2023-03-22|2023-03-22
REC-003700|POL-100828|VIDA|EX|133.47|A|2023-03-22|2023-03-22
REC-003701|POL-100828|VIDA|EX|105.58|S|2023-03-22|2023-03-22
REC-003702|POL-100828|VIDA|R|364.57|S|2023-03-22|2023-03-22
REC-003703|POL-100829|HOGAR|R|202.65|S|2023-01-06|2023-01-06
REC-003704|POL-100829|HOGAR|EX|93.58|A|2023-01-06|2023-01-06
REC-003705|POL-100829|HOGAR|EX|60.74|S|2023-01-06|2023-01-06
REC-003706|POL-100829|HOGAR|I|358.56|M|2023-01-06|2023-01-06
REC-003707|POL-100829|HOGAR|I|324.71|S|2023-01-06|2023-01-06
REC-003708|POL-100829|HOGAR|EX|275.21|M|2023-01-06|2023-01-06
REC-003709|POL-100829|HOGAR|EX|369.73|A|2023-01-06|2023-01-06
REC-003710|POL-100830|VIDA|I|353.74|S|2023-02-15|2023-02-15
REC-003711|POL-100830|VIDA|EX|394.13|M|2023-02-15|2023-02-15
REC-003712|POL-100830|VIDA|I|84.49|A|2023-02-15|2023-02-15
REC-003713|POL-100830|VIDA|EX|249.29|A|2023-02-15|2023-02-15
REC-003714|POL-100830|VIDA|I|299.82|A|2023-02-15|2023-02-15
REC-003715|POL-100830|VIDA|EX|350.21|M|2023-02-15|2023-02-15
REC-003716|POL-100830|VIDA|R|100.06|U|2023-02-15|2023-02-15
REC-003717|POL-100831|SALUD|EX|306.45|U|2023-09-17|2023-09-17
REC-003718|POL-100831|SALUD|I|84.84|M|2023-09-17|2023-09-17
REC-003719|POL-100831|SALUD|I|369.25|M|2023-09-17|2023-09-17
REC-003720|POL-100831|SALUD|R|248.67|A|2023-09-17|2023-09-17
REC-003721|POL-100831|SALUD|R|98.3|S|2023-09-17|2023-09-17
REC-003722|POL-100831|SALUD|I|231.05|M|2023-09-17|2023-09-17
REC-003723|POL-100832|SALUD|R|338.04|M|2023-02-12|2023-02-12
REC-003724|POL-100832|SALUD|I|79.54|S|2023-02-12|2023-02-12
REC-003725|POL-100833|HOGAR|R|277.29|U|2023-04-15|2023-04-15
REC-003726|POL-100833|HOGAR|R|136.56|S|2023-04-15|2023-04-15
REC-003727|POL-100833|HOGAR|I|209.14|A|2023-04-15|2023-04-15
REC-003728|POL-100834|AUTO|I|331.67|M|2023-07-19|2023-07-19
REC-003729|POL-100834|AUTO|I|146.86|U|2023-07-19|2023-07-19
REC-003730|POL-100835|AUTO|I|360.71|M|2024-04-06|2024-04-06
REC-003731|POL-100835|AUTO|EX|196.37|U|2024-04-06|2024-04-06
REC-003732|POL-100836|HOGAR|EX|93.54|A|2023-02-25|2023-02-25
REC-003733|POL-100836|HOGAR|EX|257.25|A|2023-02-25|2023-02-25
REC-003734|POL-100837|SALUD|EX|277.29|S|2024-08-06|2024-08-06
REC-003735|POL-100837|SALUD|EX|389.43|M|2024-08-06|2024-08-06
REC-003736|POL-100838|VIDA|EX|381.24|A|2024-05-03|2024-05-03
REC-003737|POL-100838|VIDA|R|286.79|M|2024-05-03|2024-05-03
REC-003738|POL-100838|VIDA|R|77.34|A|2024-05-03|2024-05-03
REC-003739|POL-100839|SALUD|R|103.83|M|2023-09-22|2023-09-22
REC-003740|POL-100839|SALUD|I|191.18|A|2023-09-22|2023-09-22
REC-003741|POL-100839|SALUD|EX|398.42|A|2023-09-22|2023-09-22
REC-003742|POL-100839|SALUD|EX|58.98|U|2023-09-22|2023-09-22
REC-003743|POL-100840|HOGAR|EX|357.16|A|2023-01-01|2023-01-01
REC-003744|POL-100840|HOGAR|R|165.0|U|2023-01-01|2023-01-01
REC-003745|POL-100841|VIDA|EX|183.17|S|2024-04-21|2024-04-21
REC-003746|POL-100841|VIDA|I|192.02|M|2024-04-21|2024-04-21
REC-003747|POL-100842|AUTO|I|280.29|A|2024-06-28|2024-06-28
REC-003748|POL-100842|AUTO|I|286.13|A|2024-06-28|2024-06-28
REC-003749|POL-100843|HOGAR|R|148.88|U|2024-11-11|2024-11-11
REC-003750|POL-100843|HOGAR|I|237.45|S|2024-11-11|2024-11-11
REC-003751|POL-100844|VIDA|I|251.81|A|2024-09-05|2024-09-05
REC-003752|POL-100844|VIDA|I|255.61|M|2024-09-05|2024-09-05
REC-003753|POL-100844|VIDA|R|110.45|M|2024-09-05|2024-09-05
REC-003754|POL-100844|VIDA|I|247.0|A|2024-09-05|2024-09-05
REC-003755|POL-100844|VIDA|R|365.48|A|2024-09-05|2024-09-05
REC-003756|POL-100844|VIDA|I|383.96|U|2024-09-05|2024-09-05
REC-003757|POL-100844|VIDA|R|261.35|A|2024-09-05|2024-09-05
REC-003758|POL-100845|VIDA|R|290.26|M|2023-04-14|2023-04-14
REC-003759|POL-100845|VIDA|EX|74.14|U|2023-04-14|2023-04-14
REC-003760|POL-100845|VIDA|I|128.25|A|2023-04-14|2023-04-14
REC-003761|POL-100845|VIDA|EX|305.0|M|2023-04-14|2023-04-14
REC-003762|POL-100846|AUTO|R|122.61|M|2024-09-17|2024-09-17
REC-003763|POL-100846|AUTO|EX|269.06|U|2024-09-17|2024-09-17
REC-003764|POL-100846|AUTO|I|298.24|S|2024-09-17|2024-09-17
REC-003765|POL-100846|AUTO|EX|124.99|A|2024-09-17|2024-09-17
REC-003766|POL-100846|AUTO|EX|163.8|M|2024-09-17|2024-09-17
REC-003767|POL-100847|HOGAR|EX|132.41|M|2024-03-14|2024-03-14
REC-003768|POL-100847|HOGAR|EX|262.42|A|2024-03-14|2024-03-14
REC-003769|POL-100847|HOGAR|R|336.89|S|2024-03-14|2024-03-14
REC-003770|POL-100847|HOGAR|EX|84.86|S|2024-03-14|2024-03-14
REC-003771|POL-100848|HOGAR|R|59.13|U|2023-12-08|2023-12-08
REC-003772|POL-100848|HOGAR|I|244.57|A|2023-12-08|2023-12-08
REC-003773|POL-100849|AUTO|R|335.17|M|2024-07-29|2024-07-29
REC-003774|POL-100849|AUTO|R|204.41|M|2024-07-29|2024-07-29
REC-003775|POL-100849|AUTO|R|117.64|A|2024-07-29|2024-07-29
REC-003776|POL-100849|AUTO|I|67.69|M|2024-07-29|2024-07-29
REC-003777|POL-100850|AUTO|R|366.41|U|2024-03-15|2024-03-15
REC-003778|POL-100850|AUTO|EX|388.82|A|2024-03-15|2024-03-15
REC-003779|POL-100850|AUTO|EX|134.17|U|2024-03-15|2024-03-15
REC-003780|POL-100850|AUTO|I|126.94|M|2024-03-15|2024-03-15
REC-003781|POL-100850|AUTO|R|50.43|U|2024-03-15|2024-03-15
REC-003782|POL-100851|SALUD|I|354.68|A|2023-12-09|2023-12-09
REC-003783|POL-100851|SALUD|R|176.86|M|2023-12-09|2023-12-09
REC-003784|POL-100851|SALUD|EX|242.53|U|2023-12-09|2023-12-09
REC-003785|POL-100852|AUTO|R|329.18|A|2024-08-20|2024-08-20
REC-003786|POL-100852|AUTO|I|293.14|S|2024-08-20|2024-08-20
REC-003787|POL-100852|AUTO|I|160.76|S|2024-08-20|2024-08-20
REC-003788|POL-100852|AUTO|I|373.52|M|2024-08-20|2024-08-20
REC-003789|POL-100853|HOGAR|EX|292.88|M|2024-10-05|2024-10-05
REC-003790|POL-100853|HOGAR|EX|235.78|A|2024-10-05|2024-10-05
REC-003791|POL-100853|HOGAR|I|234.21|M|2024-10-05|2024-10-05
REC-003792|POL-100853|HOGAR|R|59.48|U|2024-10-05|2024-10-05
REC-003793|POL-100853|HOGAR|I|256.0|M|2024-10-05|2024-10-05
REC-003794|POL-100853|HOGAR|EX|113.17|U|2024-10-05|2024-10-05
REC-003795|POL-100854|SALUD|EX|218.11|M|2023-02-01|2023-02-01
REC-003796|POL-100854|SALUD|R|213.92|S|2023-02-01|2023-02-01
REC-003797|POL-100854|SALUD|I|357.78|U|2023-02-01|2023-02-01
REC-003798|POL-100854|SALUD|EX|175.45|M|2023-02-01|2023-02-01
REC-003799|POL-100854|SALUD|R|342.69|A|2023-02-01|2023-02-01
REC-003800|POL-100855|AUTO|EX|94.05|M|2024-11-15|2024-11-15
REC-003801|POL-100855|AUTO|I|386.09|M|2024-11-15|2024-11-15
REC-003802|POL-100856|HOGAR|EX|317.98|A|2024-01-19|2024-01-19
REC-003803|POL-100856|HOGAR|I|326.21|M|2024-01-19|2024-01-19
REC-003804|POL-100856|HOGAR|I|379.67|U|2024-01-19|2024-01-19
REC-003805|POL-100856|HOGAR|R|350.29|M|2024-01-19|2024-01-19
REC-003806|POL-100856|HOGAR|EX|63.34|M|2024-01-19|2024-01-19
REC-003807|POL-100856|HOGAR|R|349.42|S|2024-01-19|2024-01-19
REC-003808|POL-100856|HOGAR|I|333.44|M|2024-01-19|2024-01-19
REC-003809|POL-100857|SALUD|EX|148.92|M|2023-03-13|2023-03-13
REC-003810|POL-100857|SALUD|R|89.97|A|2023-03-13|2023-03-13
REC-003811|POL-100857|SALUD|I|278.06|A|2023-03-13|2023-03-13
REC-003812|POL-100857|SALUD|EX|118.77|A|2023-03-13|2023-03-13
REC-003813|POL-100857|SALUD|I|355.86|A|2023-03-13|2023-03-13
REC-003814|POL-100857|SALUD|R|277.56|A|2023-03-13|2023-03-13
REC-003815|POL-100857|SALUD|I|167.11|U|2023-03-13|2023-03-13
REC-003816|POL-100858|VIDA|EX|74.54|A|2023-03-21|2023-03-21
REC-003817|POL-100858|VIDA|R|187.41|U|2023-03-21|2023-03-21
REC-003818|POL-100858|VIDA|R|148.06|M|2023-03-21|2023-03-21
REC-003819|POL-100858|VIDA|I|71.29|M|2023-03-21|2023-03-21
REC-003820|POL-100858|VIDA|EX|189.91|U|2023-03-21|2023-03-21
REC-003821|POL-100858|VIDA|I|97.52|U|2023-03-21|2023-03-21
REC-003822|POL-100859|AUTO|EX|135.52|A|2023-04-11|2023-04-11
REC-003823|POL-100859|AUTO|R|236.27|S|2023-04-11|2023-04-11
REC-003824|POL-100860|HOGAR|R|374.27|S|2023-09-04|2023-09-04
REC-003825|POL-100860|HOGAR|I|159.26|A|2023-09-04|2023-09-04
REC-003826|POL-100860|HOGAR|R|215.1|A|2023-09-04|2023-09-04
REC-003827|POL-100861|SALUD|EX|330.36|A|2023-11-16|2023-11-16
REC-003828|POL-100861|SALUD|EX|360.44|S|2023-11-16|2023-11-16
REC-003829|POL-100861|SALUD|R|156.86|M|2023-11-16|2023-11-16
REC-003830|POL-100861|SALUD|EX|121.63|U|2023-11-16|2023-11-16
REC-003831|POL-100861|SALUD|R|237.67|S|2023-11-16|2023-11-16
REC-003832|POL-100861|SALUD|R|56.22|M|2023-11-16|2023-11-16
REC-003833|POL-100861|SALUD|EX|230.89|U|2023-11-16|2023-11-16
REC-003834|POL-100862|AUTO|EX|92.56|A|2024-09-09|2024-09-09
REC-003835|POL-100862|AUTO|R|152.45|S|2024-09-09|2024-09-09
REC-003836|POL-100862|AUTO|I|385.59|M|2024-09-09|2024-09-09
REC-003837|POL-100862|AUTO|I|59.6|S|2024-09-09|2024-09-09
REC-003838|POL-100862|AUTO|I|317.44|S|2024-09-09|2024-09-09
REC-003839|POL-100862|AUTO|I|398.14|A|2024-09-09|2024-09-09
REC-003840|POL-100863|VIDA|R|126.62|S|2024-07-03|2024-07-03
REC-003841|POL-100863|VIDA|R|310.07|U|2024-07-03|2024-07-03
REC-003842|POL-100864|HOGAR|EX|210.55|M|2024-04-28|2024-04-28
REC-003843|POL-100864|HOGAR|I|65.59|M|2024-04-28|2024-04-28
REC-003844|POL-100864|HOGAR|EX|144.91|A|2024-04-28|2024-04-28
REC-003845|POL-100864|HOGAR|EX|392.63|M|2024-04-28|2024-04-28
REC-003846|POL-100865|HOGAR|EX|173.74|M|2024-10-01|2024-10-01
REC-003847|POL-100865|HOGAR|EX|393.24|U|2024-10-01|2024-10-01
REC-003848|POL-100866|VIDA|I|274.79|A|2023-08-03|2023-08-03
REC-003849|POL-100866|VIDA|EX|158.87|M|2023-08-03|2023-08-03
REC-003850|POL-100866|VIDA|R|87.76|U|2023-08-03|2023-08-03
REC-003851|POL-100866|VIDA|R|104.05|S|2023-08-03|2023-08-03
REC-003852|POL-100866|VIDA|EX|281.05|U|2023-08-03|2023-08-03
REC-003853|POL-100867|SALUD|R|149.69|S|2023-10-24|2023-10-24
REC-003854|POL-100867|SALUD|R|150.57|U|2023-10-24|2023-10-24
REC-003855|POL-100867|SALUD|I|357.48|S|2023-10-24|2023-10-24
REC-003856|POL-100867|SALUD|EX|77.76|U|2023-10-24|2023-10-24
REC-003857|POL-100868|HOGAR|EX|85.15|U|2023-08-23|2023-08-23
REC-003858|POL-100868|HOGAR|I|184.13|A|2023-08-23|2023-08-23
REC-003859|POL-100868|HOGAR|EX|117.83|A|2023-08-23|2023-08-23
REC-003860|POL-100868|HOGAR|EX|84.34|S|2023-08-23|2023-08-23
REC-003861|POL-100868|HOGAR|I|57.71|S|2023-08-23|2023-08-23
REC-003862|POL-100868|HOGAR|EX|52.75|M|2023-08-23|2023-08-23
REC-003863|POL-100868|HOGAR|I|79.64|S|2023-08-23|2023-08-23
REC-003864|POL-100869|SALUD|EX|256.54|U|2023-04-24|2023-04-24
REC-003865|POL-100869|SALUD|R|295.38|S|2023-04-24|2023-04-24
REC-003866|POL-100869|SALUD|EX|83.98|S|2023-04-24|2023-04-24
REC-003867|POL-100869|SALUD|R|236.13|S|2023-04-24|2023-04-24
REC-003868|POL-100869|SALUD|EX|121.03|A|2023-04-24|2023-04-24
REC-003869|POL-100869|SALUD|R|52.12|U|2023-04-24|2023-04-24
REC-003870|POL-100870|SALUD|I|316.42|M|2023-09-02|2023-09-02
REC-003871|POL-100870|SALUD|I|66.84|U|2023-09-02|2023-09-02
REC-003872|POL-100870|SALUD|EX|252.54|S|2023-09-02|2023-09-02
REC-003873|POL-100870|SALUD|I|398.89|M|2023-09-02|2023-09-02
REC-003874|POL-100870|SALUD|R|95.59|S|2023-09-02|2023-09-02
REC-003875|POL-100870|SALUD|I|274.67|S|2023-09-02|2023-09-02
REC-003876|POL-100871|VIDA|R|370.48|S|2023-10-14|2023-10-14
REC-003877|POL-100871|VIDA|I|388.99|M|2023-10-14|2023-10-14
REC-003878|POL-100871|VIDA|R|306.78|S|2023-10-14|2023-10-14
REC-003879|POL-100871|VIDA|I|95.09|A|2023-10-14|2023-10-14
REC-003880|POL-100871|VIDA|EX|60.95|S|2023-10-14|2023-10-14
REC-003881|POL-100871|VIDA|R|62.52|S|2023-10-14|2023-10-14
REC-003882|POL-100872|AUTO|R|113.11|U|2024-04-15|2024-04-15
REC-003883|POL-100872|AUTO|I|182.72|A|2024-04-15|2024-04-15
REC-003884|POL-100872|AUTO|EX|161.92|M|2024-04-15|2024-04-15
REC-003885|POL-100873|HOGAR|I|353.83|A|2023-04-21|2023-04-21
REC-003886|POL-100873|HOGAR|I|208.32|M|2023-04-21|2023-04-21
REC-003887|POL-100873|HOGAR|I|188.17|U|2023-04-21|2023-04-21
REC-003888|POL-100873|HOGAR|I|299.5|A|2023-04-21|2023-04-21
REC-003889|POL-100874|VIDA|R|208.15|U|2024-03-10|2024-03-10
REC-003890|POL-100874|VIDA|EX|247.58|S|2024-03-10|2024-03-10
REC-003891|POL-100874|VIDA|EX|234.5|A|2024-03-10|2024-03-10
REC-003892|POL-100874|VIDA|R|226.85|A|2024-03-10|2024-03-10
REC-003893|POL-100874|VIDA|R|253.1|M|2024-03-10|2024-03-10
REC-003894|POL-100875|VIDA|I|60.25|M|2024-11-09|2024-11-09
REC-003895|POL-100875|VIDA|I|302.94|A|2024-11-09|2024-11-09
REC-003896|POL-100875|VIDA|EX|162.41|M|2024-11-09|2024-11-09
REC-003897|POL-100876|AUTO|R|303.26|M|2024-08-19|2024-08-19
REC-003898|POL-100876|AUTO|I|362.0|U|2024-08-19|2024-08-19
REC-003899|POL-100876|AUTO|R|275.15|S|2024-08-19|2024-08-19
REC-003900|POL-100876|AUTO|EX|391.85|A|2024-08-19|2024-08-19
REC-003901|POL-100876|AUTO|R|335.95|U|2024-08-19|2024-08-19
REC-003902|POL-100876|AUTO|R|51.18|A|2024-08-19|2024-08-19
REC-003903|POL-100877|HOGAR|R|342.32|S|2023-01-04|2023-01-04
REC-003904|POL-100877|HOGAR|I|113.19|A|2023-01-04|2023-01-04
REC-003905|POL-100877|HOGAR|I|187.51|M|2023-01-04|2023-01-04
REC-003906|POL-100878|AUTO|R|56.13|M|2024-07-16|2024-07-16
REC-003907|POL-100878|AUTO|I|309.35|S|2024-07-16|2024-07-16
REC-003908|POL-100879|VIDA|R|316.4|S|2024-05-01|2024-05-01
REC-003909|POL-100879|VIDA|R|347.32|U|2024-05-01|2024-05-01
REC-003910|POL-100880|VIDA|EX|307.69|M|2023-03-12|2023-03-12
REC-003911|POL-100880|VIDA|I|240.41|A|2023-03-12|2023-03-12
REC-003912|POL-100880|VIDA|EX|345.46|U|2023-03-12|2023-03-12
REC-003913|POL-100880|VIDA|EX|87.4|U|2023-03-12|2023-03-12
REC-003914|POL-100881|VIDA|EX|130.68|M|2023-01-08|2023-01-08
REC-003915|POL-100881|VIDA|EX|155.5|U|2023-01-08|2023-01-08
REC-003916|POL-100882|AUTO|EX|51.53|U|2023-08-11|2023-08-11
REC-003917|POL-100882|AUTO|R|217.1|U|2023-08-11|2023-08-11
REC-003918|POL-100882|AUTO|R|172.08|M|2023-08-11|2023-08-11
REC-003919|POL-100883|VIDA|R|212.44|S|2023-11-28|2023-11-28
REC-003920|POL-100883|VIDA|I|273.62|A|2023-11-28|2023-11-28
REC-003921|POL-100884|AUTO|I|165.75|M|2024-05-01|2024-05-01
REC-003922|POL-100884|AUTO|I|337.25|A|2024-05-01|2024-05-01
REC-003923|POL-100884|AUTO|R|378.59|S|2024-05-01|2024-05-01
REC-003924|POL-100885|SALUD|EX|356.06|M|2024-02-10|2024-02-10
REC-003925|POL-100885|SALUD|EX|372.25|U|2024-02-10|2024-02-10
REC-003926|POL-100885|SALUD|EX|104.83|U|2024-02-10|2024-02-10
REC-003927|POL-100885|SALUD|EX|307.01|S|2024-02-10|2024-02-10
REC-003928|POL-100885|SALUD|EX|245.62|U|2024-02-10|2024-02-10
REC-003929|POL-100885|SALUD|EX|343.77|S|2024-02-10|2024-02-10
REC-003930|POL-100885|SALUD|R|383.17|M|2024-02-10|2024-02-10
REC-003931|POL-100886|AUTO|EX|212.43|A|2023-05-10|2023-05-10
REC-003932|POL-100886|AUTO|EX|129.04|A|2023-05-10|2023-05-10
REC-003933|POL-100886|AUTO|I|100.09|A|2023-05-10|2023-05-10
REC-003934|POL-100886|AUTO|I|228.71|A|2023-05-10|2023-05-10
REC-003935|POL-100886|AUTO|I|326.43|S|2023-05-10|2023-05-10
REC-003936|POL-100887|HOGAR|R|140.77|U|2023-11-06|2023-11-06
REC-003937|POL-100887|HOGAR|EX|148.07|U|2023-11-06|2023-11-06
REC-003938|POL-100887|HOGAR|R|268.4|A|2023-11-06|2023-11-06
REC-003939|POL-100887|HOGAR|R|68.1|A|2023-11-06|2023-11-06
REC-003940|POL-100888|VIDA|I|229.33|U|2023-08-14|2023-08-14
REC-003941|POL-100888|VIDA|R|271.17|S|2023-08-14|2023-08-14
REC-003942|POL-100888|VIDA|I|258.25|S|2023-08-14|2023-08-14
REC-003943|POL-100888|VIDA|I|106.23|S|2023-08-14|2023-08-14
REC-003944|POL-100888|VIDA|EX|251.15|M|2023-08-14|2023-08-14
REC-003945|POL-100889|SALUD|EX|92.17|A|2024-10-22|2024-10-22
REC-003946|POL-100889|SALUD|I|337.85|U|2024-10-22|2024-10-22
REC-003947|POL-100889|SALUD|R|318.02|M|2024-10-22|2024-10-22
REC-003948|POL-100889|SALUD|EX|171.37|S|2024-10-22|2024-10-22
REC-003949|POL-100889|SALUD|R|260.72|U|2024-10-22|2024-10-22
REC-003950|POL-100889|SALUD|EX|250.93|S|2024-10-22|2024-10-22
REC-003951|POL-100890|VIDA|EX|120.28|A|2023-08-11|2023-08-11
REC-003952|POL-100890|VIDA|R|290.79|M|2023-08-11|2023-08-11
REC-003953|POL-100890|VIDA|I|81.77|S|2023-08-11|2023-08-11
REC-003954|POL-100890|VIDA|I|382.61|U|2023-08-11|2023-08-11
REC-003955|POL-100890|VIDA|EX|104.65|M|2023-08-11|2023-08-11
REC-003956|POL-100891|SALUD|R|271.37|U|2023-11-14|2023-11-14
REC-003957|POL-100891|SALUD|R|392.18|U|2023-11-14|2023-11-14
REC-003958|POL-100891|SALUD|R|126.36|S|2023-11-14|2023-11-14
REC-003959|POL-100891|SALUD|I|253.18|U|2023-11-14|2023-11-14
REC-003960|POL-100891|SALUD|I|187.19|M|2023-11-14|2023-11-14
REC-003961|POL-100891|SALUD|R|337.98|S|2023-11-14|2023-11-14
REC-003962|POL-100891|SALUD|R|272.83|M|2023-11-14|2023-11-14
REC-003963|POL-100892|AUTO|EX|363.28|M|2023-03-24|2023-03-24
REC-003964|POL-100892|AUTO|I|241.69|A|2023-03-24|2023-03-24
REC-003965|POL-100892|AUTO|I|267.18|A|2023-03-24|2023-03-24
REC-003966|POL-100892|AUTO|I|84.98|S|2023-03-24|2023-03-24
